web-scraper-order,web-scraper-start-url,latest_video,latest_video-href,recommended_video,recommended_video-href
"1768103844-94","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","Responding to New York Post & Keith Olbermann after twisting my words on Minneapolis ICE shooting","https://www.youtube.com/watch?v=ZzJH0BdNRKY&pp=ugUEEgJlbg%3D%3D"
"1768103844-95","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768103844-96","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","Megyn Kelly Breaks Down What the Minnesota ICE Shooting Videos REALLY Show and Reveals NEW Info","https://www.youtube.com/watch?v=kH4W1TyUeQg"
"1768103844-97","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","Jimmy Kimmel on the Awful ICE Shooting in Minneapolis & a Baseline of Decency Being Gone in America","https://www.youtube.com/watch?v=rG_EPeGz9IQ&pp=ugUHEgVlbi1VUw%3D%3D"
"1768103844-98","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","'AMERICAN DREAM IS COMING BACK': Housing official reveals how prices will be affordable","https://www.youtube.com/watch?v=x-9u57HWuJ8"
"1768103844-99","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103844-100","https://www.youtube.com/user/FoxNewsChannel/videos","'STOP LYING!': Hannity picks apart Dems' 'deception' about Minneapolis shooting","https://www.youtube.com/watch?v=HXw6xz6yP4E","Vance: 'WHO TOLD PROTESTERS TO SHOW UP?'","https://www.youtube.com/watch?v=af5z7EU2AHk"
"1768103855-101","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103855-102","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","ABC World News Tonight with David Muir Full Broadcast - January 10th, 2026","https://www.youtube.com/watch?v=Wo1i5ayMCO8"
"1768103855-103","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","KINGDOM CALLINGS | Called & Discouraged  | Matthew 11:1-19 | Philip Anthony Mitchell","https://www.youtube.com/watch?v=1J8yt7gDeWY"
"1768103855-104","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","How did the US get Maduro? Inside Operation Absolute Resolve | BBC Security Brief","https://www.youtube.com/watch?v=_mmmdQG0NUA"
"1768103855-105","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Does New Video Support Self-Defense Claim in Fatal ICE Shooting? | Renee Good and Jon Ross Analysis","https://www.youtube.com/watch?v=rwwgUiNVSmc&pp=ugUEEgJlbg%3D%3D"
"1768103855-106","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768103855-107","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Shocking Arrest: Surgeon Ex-Husband Charged in Brutal Ohio Dentist Murders | Dr. Michael McKee","https://www.youtube.com/watch?v=1wbroSpXkCk&pp=0gcJCU0KAYcqIYzv"
"1768103855-108","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","DUI, Wrong Way Driving, and an Argument With the Trooper - Ride with the Hive Episode 36","https://www.youtube.com/watch?v=2-oerZfDUf4"
"1768103855-109","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Tim Walz Exposed For Faking Financial Records In State Audit","https://www.youtube.com/watch?v=Louj7N3dKSw&pp=ugUEEgJlbg%3D%3D"
"1768103855-110","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768103855-111","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103855-112","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103855-113","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Jan. 10: ICE protests, Ohio dentist murder","https://www.youtube.com/watch?v=cYJuGDF4PjA"
"1768103855-114","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103855-115","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Megyn Kelly Breaks Down What the Minnesota ICE Shooting Videos REALLY Show and Reveals NEW Info","https://www.youtube.com/watch?v=kH4W1TyUeQg"
"1768103855-116","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","I Left 10 Cameras on a Wolf Kill. Here's What They Captured.","https://www.youtube.com/watch?v=3CO6uPhyVpE"
"1768103855-117","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","1,000+ protests nationwide after ICE shooting in MN","https://www.youtube.com/watch?v=gav95w0pdhs"
"1768103855-118","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Trump Admin. Meets Biggest Oil Execs; New Minnesota Shooting Footage Released | NTD Newsroom (Jan.9)","https://www.youtube.com/watch?v=aKdNZzgHCZs"
"1768103855-119","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103855-120","https://www.youtube.com/user/FoxNewsChannel/videos","HEAT TOWARDS ICE: New video gives insight into deadly Minneapolis shooting as unrest spreads","https://www.youtube.com/watch?v=mVyZGR6F-Ac","Trump Vows to Act on Greenland; US Seizes 5th Sanctioned Oil Tanker | NTD Evening News (Jan. 9)","https://www.youtube.com/watch?v=FY_ofXupWMs"
"1768103865-121","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","NEW ICE Agent POV Released | Full Legal Breakdown.","https://www.youtube.com/watch?v=bDda-L_ZOE8&pp=ugUEEgJlbg%3D%3D"
"1768103865-122","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Vance reacts to NEW footage of Minneapolis shooting: 'His life was endangered'","https://www.youtube.com/watch?v=uUmoeK81H7g"
"1768103865-123","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","What Does the Law Say About the ICE Shooting in Minnesota?","https://www.youtube.com/watch?v=Y04ndAPynMk&pp=ugUEEgJlbg%3D%3D"
"1768103865-124","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103865-125","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Self-defence? A breakdown of the fatal ICE shooting in Minneapolis | About That","https://www.youtube.com/watch?v=ZEiw1rMjZsc"
"1768103865-126","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103865-127","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","JUST IN: Woman who was shot worked with 'ICE Watch' group","https://www.youtube.com/watch?v=g3OcjqBPx78"
"1768103865-128","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Millions of dollars in suitcases fly out of Minneapolis-St. Paul International Airport, but why?","https://www.youtube.com/watch?v=dQMaxFs8r4c"
"1768103865-129","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Shocking Arrest: Surgeon Ex-Husband Charged in Brutal Ohio Dentist Murders | Dr. Michael McKee","https://www.youtube.com/watch?v=1wbroSpXkCk"
"1768103865-130","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Thousands gathered in Powderhorn park to protest the killing of Renee Good","https://www.youtube.com/watch?v=sJWfbJUHlKk"
"1768103865-131","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103865-132","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Megyn Kelly Breaks Down What the Minnesota ICE Shooting Videos REALLY Show and Reveals NEW Info","https://www.youtube.com/watch?v=kH4W1TyUeQg"
"1768103865-133","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Protesters STORM Minneapolis hotel where ICE agents believed to be staying","https://www.youtube.com/watch?v=WEPpo9bAfS0"
"1768103865-134","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Independent journalist: Minnesotans have been telling me about this fraud for a long time","https://www.youtube.com/watch?v=KSpDrwlvBvY"
"1768103865-135","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","Minneapolis: more footage reveals new angle on fatal ICE shooting","https://www.youtube.com/watch?v=n3TB2-uh9Pk"
"1768103865-136","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","WATCH: Shouting match at Minnesota fraud hearing","https://www.youtube.com/watch?v=2-fDfWNwU4w"
"1768103865-137","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","NEW: Details revealed about woman shot, killed by ICE agent in Minneapolis","https://www.youtube.com/watch?v=EdX6HbJ8gPg"
"1768103865-138","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","ANOTHER federal agency suspends Minnesota aid amid fraud scandal","https://www.youtube.com/watch?v=s4qXDuVOk64"
"1768103865-139","https://www.youtube.com/user/FoxNewsChannel/videos","These decisions have to be INSTANTANEOUS: Paul Mauro","https://www.youtube.com/watch?v=sSkPO4GSu9Y&pp=0gcJCU0KAYcqIYzv","'RED FLAGS': New Minnesota fraud uncovered tied to Ilhan Omar","https://www.youtube.com/watch?v=3EHnGpakCIw"
"1768103875-140","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","How did the US get Maduro? Inside Operation Absolute Resolve | BBC Security Brief","https://www.youtube.com/watch?v=_mmmdQG0NUA"
"1768103875-141","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","Gavin Newsom sends capital SPRINTING out of California","https://www.youtube.com/watch?v=H29q5bjvs9A"
"1768103875-142","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","The SHOCKING Strikes That Cleared the Way to End Maduro's Regime","https://www.youtube.com/watch?v=HrGc_LQ_CUU"
"1768103875-143","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","Stephen Miller Gives Fiery Defense Of Maduro Capture In Tense Interview With CNN's Jake Tapper","https://www.youtube.com/watch?v=kLFkQbPWWDI"
"1768103875-144","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","Keane: I am STUNNED by this","https://www.youtube.com/watch?v=-bkhUVR8s3M"
"1768103875-145","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","IRAN: Trump pledges support for protesters as demonstrations hit 2-week mark","https://www.youtube.com/watch?v=vs2s79qOrfE"
"1768103875-146","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","Iran warns protesters that they could face the death penalty, but demonstrations appear to grow","https://www.youtube.com/watch?v=GP80vysFCgs"
"1768103875-147","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","'STUNNER': NYC exodus grows as Mamdani's polices take hold","https://www.youtube.com/watch?v=kD93vokCCos"
"1768103875-148","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","The U.S. Delta Force Raid That Captured Maduro was Legitimately Insane","https://www.youtube.com/watch?v=xg5XHyoF7s8"
"1768103875-149","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","California Governor Loses Control as Hundreds of Gas Stations Shut Down | Elizabeth Davis","https://www.youtube.com/watch?v=e-MgyB_Mmp0"
"1768103875-150","https://www.youtube.com/user/FoxNewsChannel/videos","'BRILLIANT OPERATION': Inside the plan to get Maduro","https://www.youtube.com/watch?v=EFqkdZFjMHQ","Venezuela F-16 DIVES TOWARD US Aircraft Carrier — Then THIS Happened…","https://www.youtube.com/watch?v=ZP9UbVdj5R8&pp=ugUEEgJlbg%3D%3D"
